更新日期,验证复现,集成开发,集成路径,POC名称,exp/poc文件名称,文件路径,语言,影响品牌,设备类型,设备型号,漏洞名称,CVE编号,发布时间,验证日期,漏洞地址,漏洞类型,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,Cisco,路由设备,Cisco Phone 7940,Cisco Phone 7940 - Remote Denial of Service,CVE-2007-5583,2007/12/5,2020/3/18,https://www.exploit-db.com/exploits/4692,Dos,poc运行未成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,ZYXEL,路由设备,ZYXEL P-330W,ZYXEL P-330W - Multiple Vulnerabilities,,2007/12/25,2020/3/18,https://www.exploit-db.com/exploits/30935,Remote,https://www.securityfocus.com/bid/27024/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,————,,,,CVE-2007-6638.pl,exp\DVR\March Networks\CVE-2007-6638.pl,Perl,March Networks,DVR,March Networks DVR 3204,March Networks DVR 3204 - Logfile Information Disclosure,CVE-2007-6638,2007/12/27,2020/3/18,https://www.exploit-db.com/exploits/4797,Remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,2WIRE,路由设备,,2WIRE Routers - Cross-Site Request Forgery,CVE-2007-4389,2008/1/15,2020/3/18,https://www.exploit-db.com/exploits/31013,Remote,CSRF无法编写POC  https://www.securityfocus.com/bid/27246/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,Belkin,路由设备, F5D9230-4,Belkin F5D9230-4 Wireless G Plus MIMO Router - Authentication Bypass,CVE-2008-0403,2008/1/20,2020/3/18,https://www.exploit-db.com/exploits/4941,Remote,后续需要编写poc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,Apple,IOS,Apple iOS 1.1.2,Apple iOS 1.1.2 - Remote Denial of Service,,2008/1/24,2020/3/18,https://www.exploit-db.com/exploits/4978,Dos,后续需要编写poc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,2WIRE,路由设备,,2WIRE Routers - Cross-Site Request Forgery,,2008/1/30,2020/3/18,https://www.exploit-db.com/exploits/31078,Remote,越权无法编写POC  https://www.securityfocus.com/bid/27516/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/29,————,V,routersploit/routersploit/modules/exploits/routers/microtik/CVE-2008-0680.c,,CVE-2008-0680.c,exp\routers\MicroTik\CVE-2008-0680.c,c,MicroTik,路由设备,MicroTik RouterOS 3.2,MicroTik RouterOS 3.2 - SNMPd snmp-set Denial of Service,CVE-2008-0680,2008/2/3,2020/3/18,https://www.exploit-db.com/exploits/5054,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/29,————,V,routersploit/routersploit/modules/exploits/routers/microtik/MikroTik_RouterOS_3_0-SNMP_SET_Denial_of_Service.c,,MikroTik RouterOS 3.0 - SNMP SET Denial of Service.c,exp\routers\MicroTik\MikroTik RouterOS 3.0 - SNMP SET Denial of Service.c,c,MicroTik,路由设备,MicroTik RouterOS 3.0,MikroTik RouterOS 3.0 - SNMP SET Denial of Service,,2008/2/4,2020/3/18,https://www.exploit-db.com/exploits/31102,Dos,https://www.securityfocus.com/bid/27599/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/18,×,,,,,,,Philips,通讯设备,Philips VOIP841 Firmware 1.0.4.800,Philips VOIP841 Firmware 1.0.4.800 - Multiple Vulnerabilities,"CVE-2008-4874
CVE-2008-4875
CVE-2008-4876",2008/2/14,2020/3/18,https://www.exploit-db.com/exploits/5113,Remote,后续需要编写poc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Axis,网络摄像机,Axis Network Camera 2.x,"	Axis Network Camera 2.x - HTTP Authentication Bypass",CVE-2003-0240,2003/5/27,2020/3/19,https://www.exploit-db.com/exploits/22626,Remote,可编写poc,http://camera-ip//admin/admin.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Avaya,交换机,Avaya Cajun P130/P133/P330/P333 ,"	Avaya Cajun P130/P133/P330/P333 Network Switch - Connection Stalling Denial of Service",,2003/6/18,2020/3/19,https://www.exploit-db.com/exploits/22797,Remote,可编写poc,\x80dupa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Canon,打印机,Canon GP300,Canon GP300 - Remote GET Denial of Service,,2003/7/7,2020/3/19,https://www.exploit-db.com/exploits/22876,Dos,可编写poc,GET /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Asus,路由设备,Asus AAM6330BI/AAM6000EV,Asus AAM6330BI/AAM6000EV ADSL Router - Information Disclosure,,2003/7/14,2020/3/19,https://www.exploit-db.com/exploits/22898,Remote,可编写poc,"http://<host>/userdata

http://<host>/snmpinit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,管理软件,Cisco IOS,Cisco IOS - IPv4 Packets Denial of Service,CVE-2003-0567,2003/7/18,2020/3/19,https://www.exploit-db.com/exploits/59,Dos,poc运行未成功，未修改成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,3Com,路由设备,3Com DSL Router 812 1.1.7/1.1.9/2.0,3Com DSL Router 812 1.1.7/1.1.9/2.0 - Administrative Interface Long Request Denial of Service,,2003/7/21,2020/3/19,https://www.exploit-db.com/exploits/22947,Dos,poc运行未成功，未修改成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,管理软件,Cisco IOS,"	Cisco IOS - 'cisco-bug-44020.c' IPv4 Packet Denial of Service",CVE-2003-0567,2003/7/21,2020/3/19,https://www.exploit-db.com/exploits/60,Dos,poc运行未成功，未修改成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,管理软件,Cisco IOS,Cisco IOS - using hping Remote Denial of Service,CVE-2003-0567,2003/7/22,2020/3/19,https://www.exploit-db.com/exploits/62,Dos,可编写poc,"
if ($1 == """" || $2 == """") then
echo ""usage: $0 <router hostname|address> <ttl>""
exit
endif

foreach protocol (53)
/usr/local/sbin/hping $1 --rawip --rand-source --ttl $2 --ipproto $protocol --count 76 --interval u250 --data 26
end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Samsung,DVR,Samsung DVR SHR2040,Samsung DVR SHR2040 - HTTPd Remote Denial of Service Denial of Service (PoC),CVE-2008-4380,2008/9/7,2020/3/20,https://www.exploit-db.com/exploits/6394,Dos,poc运行未成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,D-Link,路由设备,D-Link DIR-100 1.12,D-Link DIR-100 1.12 - Security Bypass,CVE-2008-4133,2008/9/8,2020/3/20,https://www.exploit-db.com/exploits/32336,Remote,后续需要编写poc https://www.securityfocus.com/bid/31050/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Apple,IOS,Apple iOS 1.1.4/2.0 / iPod 1.1.4/2.0,Apple iOS 1.1.4/2.0 / iPod 1.1.4/2.0 touch Safari WebKit - 'alert()' Remote Denial of Service,CVE-2008-3950,2008/9/12,2020/3/20,https://www.exploit-db.com/exploits/32341,Dos,后续需要编写poc https://www.securityfocus.com/bid/31061/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Nokia,通讯设备,Nokia e90/n82 (s60v3),Nokia e90/n82 (s60v3) - Remote Denial of Service,CVE-2008-4135,2008/9/14,2020/3/20,https://www.exploit-db.com/exploits/6459,Dos,后续需要编写poc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,路由设备,Cisco 871,Cisco 871 Integrated Services Router - Cross-Site Request Forgery (1),,2008/9/17,2020/3/20,https://www.exploit-db.com/exploits/32390,Remote,CSRF无法编写POC  https://www.securityfocus.com/bid/31218/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,路由设备,Cisco 871,isco 871 Integrated Services Router - Cross-Site Request Forgery (2),,2008/9/17,2020/3/20,https://www.exploit-db.com/exploits/32390,Remote,CSRF无法编写POC  https://www.securityfocus.com/bid/31218/info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,路由设备,,Cisco Router - HTTP Administration Cross-Site Request Forgery / Command Execution (2),,2008/9/17,2020/3/20,https://www.exploit-db.com/exploits/6477,Remote,CSRF无法编写POC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,×,,,,,,,Cisco,路由设备,,Cisco Router - HTTP Administration Cross-Site Request Forgery / Command Execution (1),CVE-2008-4128,2008/9/17,2020/3/20,https://www.exploit-db.com/exploits/6476,Remote,CSRF无法编写POC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/20,————,,,,Sagem F@ST Routers - DHCP Hostname Cross-Site Request Forgery.py,exp\routers\Sagem\Sagem F@ST Routers - DHCP Hostname Cross-Site Request Forgery.py,python,Sagem,路由设备,Sagem F@ST Routers,Sagem F@ST Routers - DHCP Hostname Cross-Site Request Forgery,,2008/9/22,2020/3/20,https://www.exploit-db.com/exploits/6532,Remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,Xavi,路由设备,Xavi X7028r ,Xavi X7028r DSL Router - UPNP Long Request Denial of Service,,2003/7/23,2020/3/20,https://www.exploit-db.com/exploits/22950,Dos,可编写poc,perl -e 'print "GET /"."A"x1008;print "\nHost:www.example.com:280\n\n\n\n\n"' | netcat -v -n www.example.com 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,Cisco,路由设备,Cisco Aironet AP,Cisco Aironet AP1x00 - GET Denial of Service,CVE-2003-0511,2003/7/28,2020/3/20,https://www.exploit-db.com/exploits/22962,Dos,可编写poc,构造错误的http get请求,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,Cisco,管理软件,Cisco IOS 10/11/12,"	Cisco IOS 10/11/12 - UDP Echo Service Memory Disclosure",,2003/8/1,2020/3/20,https://www.exploit-db.com/exploits/22978,Dos,可编写poc,在某些情况下，运行IOS的Cisco设备可能会以包含来自受影响路由器内存的部分内容的答复来应答恶意格式错误的UDP回波数据包。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,HP,打印机,HP Compaq Insight Management Agent 5.0,"	HP Compaq Insight Management Agent 5.0 - Format String",,2003/8/4,2020/3/20,https://www.exploit-db.com/exploits/22983,Dos,可编写poc,"$ printf ""GET /<\x21.DebugSearchPaths>?Url=`perl -e 'print ""A""x14'`BBBB`perl -e 'print
"".%%x""x1208'`%%n> HTTP/1.0\n\n"" | nc 192.168.235.131 2301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,D-Link,路由设备,D-Link DI-704P,D-Link DI-704P - Long URL Denial of Service,,2003/8/6,2020/3/20,https://www.exploit-db.com/exploits/22991,Dos,可编写poc,"当向路由器发送长度过长的请求时,容易出现远程拒绝服务漏洞。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,Cisco,管理软件,Cisco IOS 12.x/11.,"	Cisco IOS 12.x/11.x - HTTP Remote Integer Overflow",CVE-2003-0647,2003/8/10,2020/3/20,https://www.exploit-db.com/exploits/77,Remote,poc运行未成功，未修改成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/29,——,V,routersploit/routersploit/modules/exploits/routers/smc/2003926.pl,,2003926.pl,exp/routers/SMC/2003926.pl,Perl,SMC,路由设备,SMC Router 1.2x ,"	SMC Router 1.2x - Random UDP Packet Denial of Service",,2003/9/26,2020/3/20,https://www.exploit-db.com/exploits/23190,Dos,poc运行成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,V,,,,netgore.py,exp/routers/NETGEAR/netgore.py,Python,NETGEAR ,路由设备,"# AC1450 V1.0.0.34_10.0.16 (Latest)
# AC1450 V1.0.0.22_1.0.10
# AC1450 V1.0.0.14_1.0.6
# D6400 V1.0.0.44_1.0.44 (V1.0.0.52_1.0.52 and above not affected)
# D6400 V1.0.0.34_1.3.34
# D6400 V1.0.0.38_1.1.38
# D6400 V1.0.0.22_1.0.22
# DC112A V1.0.0.30_1.0.60 (Latest)
# DGN2200v4 V1.0.0.24_5.0.8 (V1.0.0.66_1.0.66 is latest and is not affected)
# JNDR3000 V1.0.0.18_1.0.16 (Latest)
# R6200 V1.0.1.48_1.0.37 (V1.0.1.52_1.0.41 and above are not affected)
# R6200v2 V1.0.1.20_1.0.18 (V1.0.3.10_10.1.10 is latest and is not affected)
# R6250 V1.0.1.84_1.0.78 (V1.0.4.2_10.1.10 is latest and is not affected)
# R6300	V1.0.2.78_1.0.58 (Latest)
# R6300v2 V1.0.4.2_10.0.74 (V1.0.4.6_10.0.76 is latest and is patched)
# R6300v2 V1.0.3.30_10.0.73
# R6700 V1.0.1.14_10.0.29 (Latest beta)
# R6700 V1.0.0.26_10.0.26 (Latest stable)
# R6700 V1.0.0.24_10.0.18
# R6900 V1.0.0.4_1.0.10 (Latest)
# R7000 V1.0.6.28_1.1.83 (V1.0.7.2_1.1.93 is latest and is patched)
# R8300 V1.0.2.48_1.0.52
# R8500 V1.0.2.30_1.0.43 (V1.0.2.64_1.0.62 and above is patched)
# R8500 V1.0.2.26_1.0.41
# R8500 V1.0.0.56_1.0.28
# R8500 V1.0.0.20_1.0.11
# VEGN2610 V1.0.0.35_1.0.35 (Latest)
# VEGN2610 V1.0.0.29_1.0.29
# VEGN2610 V1.0.0.27_1.0.27
# WNDR3400v2 V1.0.0.16_1.0.34 (V1.0.0.52_1.0.81 is latest and is not affected)
# WNDR3400v3 V1.0.0.22_1.0.29 (V1.0.1.2_1.0.51 is latest and is not affected)
# WNDR3700v3 V1.0.0.38_1.0.31 (Latest)
# WNDR4000 V1.0.2.4_9.1.86 (Latest)
# WNDR4500 V1.0.1.40_1.0.68 (Latest)
# WNDR4500v2 V1.0.0.60_1.0.38 (Latest)
# WNDR4500v2 V1.0.0.42_1.0.25
# WGR614v10 V1.0.2.60_60.0.85NA (Latest)
# WGR614v10 V1.0.2.58_60.0.84NA
# WGR614v10 V1.0.2.54_60.0.82NA
# WN3100RP V1.0.0.14_1.0.19 (Latest)
# WN3100RP V1.0.0.6_1.0.12

# Lenovo R3220 V1.0.0.16_1.0.16 (Latest)
# Lenovo R3220 V1.0.0.13_1.0.13",NETGEAR Routers - Password Disclosure,CVE-2017-5521,2017/1/30,2020/3/23,https://www.exploit-db.com/exploits/41205,Webapps,shodan经证实exp可用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,V,,,,netgore2.py,exp/routers/NETGEAR/netgore2.py,Python,NETGEAR ,路由设备,"# AC1450 V1.0.0.34_10.0.16 (Latest)
# AC1450 V1.0.0.22_1.0.10
# AC1450 V1.0.0.14_1.0.6
# D6300 V1.0.0.96_1.1.96 (Latest)
# D6300B V1.0.0.36_1.0.36
# D6300B V1.0.0.32_1.0.32
# D6400 V1.0.0.44_1.0.44 (V1.0.0.52_1.0.52 is latest and is patched)
# D6400 V1.0.0.22_1.0.22
# DC112A V1.0.0.30_1.0.60 (Latest)
# DGN2200v4 V1.0.0.76_1.0.76 (Latest)
# DGN2200v4 V1.0.0.66_1.0.66
# DGN2200Bv4 V1.0.0.68_1.0.68 (Latest)
# JNDR3000 V1.0.0.18_1.0.16 (Latest)
# R6200 V1.0.1.56_1.0.43 (Latest)
# R6200 V1.0.1.52_1.0.41
# R6200 V1.0.1.48_1.0.37
# R6200v2 V1.0.3.10_10.1.10 (Latest)
# R6200v2 V1.0.1.20_1.0.18
# R6250 V1.0.4.6_10.1.12 (Latest beta)
# R6250 V1.0.4.2_10.1.10 (Latest stable)
# R6250 V1.0.1.84_1.0.78 
# R6300	V1.0.2.78_1.0.58 (Latest)
# R6300v2 V1.0.4.2_10.0.74 (V1.0.4.6_10.0.76 is latest and is patched)
# R6300v2 V1.0.3.6_1.0.63CH (Charter Comm.)
# R6400 V1.0.0.26_1.0.14 (V1.0.1.12_1.0.11 is latest and is patched)
# R6700 V1.0.0.26_10.0.26 (Latest)
# R6700 V1.0.0.24_10.0.18
# R6900 V1.0.0.4_1.0.10 (Latest)
# R7000 V1.0.6.28_1.1.83 (V1.0.7.2_1.1.93 is latest and is patched)
# R7000 V1.0.4.30_1.1.67
# R7900 V1.0.1.8_10.0.14 (Latest beta)
# R7900 V1.0.1.4_10.0.12 (Latest stable)
# R7900 V1.0.0.10_10.0.7
# R7900 V1.0.0.8_10.0.5
# R7900 V1.0.0.6_10.0.4
# R8000 V1.0.3.26_1.1.18 (Latest beta)
# R8000 V1.0.3.4_1.1.2 (Latest stable)
# R8300 V1.0.2.48_1.0.52
# R8500 V1.0.0.56_1.0.28 (V1.0.2.64_1.0.62 and above is patched)
# R8500 V1.0.2.30_1.0.43
# VEGN2610 V1.0.0.35_1.0.35 (Latest)
# VEGN2610 V1.0.0.27_1.0.27
# VEGN2610-1FXAUS V1.0.0.36_1.0.36 (Latest)
# VEVG2660 V1.0.0.23_1.0.23
# WNDR3400v2 V1.0.0.52_1.0.81 (Latest)
# WNDR3400v3 V1.0.1.4_1.0.52 (Latest)
# WNDR3400v3 V1.0.1.2_1.0.51
# WNDR3400v3 V1.0.0.22_1.0.29
# WNDR3700v3 V1.0.0.38_1.0.31 (Latest)
# WNDR4000 V1.0.2.4_9.1.86 (Latest)
# WNDR4500 V1.0.1.40_1.0.68 (Latest)
# WNDR4500 V1.0.1.6_1.0.24 
# WNDR4500v2 V1.0.0.60_1.0.38 (Latest)
# WNDR4500v2 V1.0.0.50_1.0.30
# WNR1000v3 V1.0.2.68_60.0.93NA (Latest)
# WNR1000v3 V1.0.2.62_60.0.87 (Latest)
# WNR3500Lv2 V1.2.0.34_40.0.75 (Latest)
# WNR3500Lv2 V1.2.0.32_40.0.74
# WGR614v10 V1.0.2.60_60.0.85NA (Latest)
# WGR614v10 V1.0.2.58_60.0.84NA
# WGR614v10 V1.0.2.54_60.0.82NA

# Lenovo R3220 V1.0.0.16_1.0.16 (Latest)
# Lenovo R3220 V1.0.0.13_1.0.13",NETGEAR Routers - Password Disclosure,CVE-2017-5521,2017/1/30,2020/3/23,https://www.exploit-db.com/exploits/41205,Webapps,shodan经证实exp可用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,趋势科技,网关设备,IWSVA 6.5-SP2 Critical Patch Build 1739 and prior versions in 6.5.x series. Older versions may also be affected,Trend Micro Interscan Web Security Virtual Appliance (IWSVA) 6.5.x Multiple Vulnerabilities,"CVE-2017-6340
CVE-2017-6339
CVE-2017-6338",2017/1/12,2020/3/23,https://www.exploit-db.com/exploits/42013,Webapps,该漏洞为XSS漏洞，无法编写exp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,QNAP,NAS,QNAP NAS 1.0-1.3,QNAP NAS Devices - Heap Overflow,,2017/1/2,2020/3/23,https://www.exploit-db.com/exploits/40985,Dos,该漏洞仅仅执行几条命令，可编exp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,趋势科技,网关设备,IWSVA 6.5-SP2 Critical Patch Build 1739 and prior versions in 6.5.x series. Older versions may also be affected,Trend Micro InterScan Web Security Virtual Appliance (IWSVA) 6.5 - Multiple Vulnerabilities,"CVE-2016-9316 
CVE-2016-9315 
CVE-2016-9314
CVE-2016-9269 ",2016/11/28,2020/3/23,https://www.exploit-db.com/exploits/41361,Webapps,该漏洞为XSS漏洞，无法编写exp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,×,,,,,,,crestron,网关设备,v1.1.1.11 - v1.2.1,Crestron AM-100 (Multiple Vulnerabilities),CVE-2016-5639,2016/11/22,2020/3/23,https://www.exploit-db.com/exploits/40813,Remote,只有一个request请求，易于写exp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,————,,,,TDDP_v1.py,exp/gateway/TP-Link/TDDP_v1.py,Python,TP-LINK,路由设备,TP-LINK WA5210g,TP-LINK TDDP - Multiple Vulnerabilities,,2016/11/22,2020/3/23,https://www.exploit-db.com/exploits/40814,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,————,,,,TDDP_v2.py,exp/gateway/TP-Link/TDDP_v2.py,Python,TP-LINK,路由设备,TP-LINK WA5211g,TP-LINK TDDP - Multiple Vulnerabilities,,2016/11/22,2020/3/23,https://www.exploit-db.com/exploits/59,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/23,————,,,,CVE-2016-1287.py,exp/firewall/Cisco/CVE-2016-1287.py,Python,Cisco,防火墙,"
    Cisco ASA 5500 Series Adaptive Security Appliances
    Cisco ASA 5500-X Series Next-Generation Firewalls
    Cisco ASA Services Module for Cisco Catalyst 6500 Series Switches and Cisco 7600 Series Routers
    Cisco ASA 1000V Cloud Firewall
    Cisco Adaptive Security Virtual Appliance (ASAv)
    Cisco Firepower 9300 ASA Security Module
    Cisco ISA 3000 Industrial Security Appliance",Cisco ASA Software 8.x/9.x - IKEv1 / IKEv2 Buffer Overflow,CVE-2016-1287 ,2016/5/17,2020/3/23,https://www.exploit-db.com/exploits/60,Remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/firewall/cisco/exploit-db-59.c,,exploit-db-59.c,exp/poc/exploit-db-59.c,C,Cisco,防火墙,,Cisco IOS - IPv4 Packets Denial of Service,CVE-2003-0567,2003/7/18,,https://www.exploit-db.com/exploits/262,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/firewall/cisco/exploit-db-60.c,,exploit-db-60.c,exp/poc/exploit-db-60.c,C,Cisco,防火墙,,Cisco IOS - 'cisco-bug-44020.c' IPv4 Packet Denial of Service,CVE-2003-0567,2003/7/21,,https://www.exploit-db.com/exploits/62,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-262.pl,,exploit-db-262.pl,exp/poc/exploit-db-262.pl,Perl,Cisco,路由设备,,Cisco IOS - using hping Remote Denial of Service,,2001/1/27,,https://www.exploit-db.com/exploits/688,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/firewall/cisco/exploit-db-62.tcsh,,exploit-db-62.tcsh,exp/poc/exploit-db-62.tcsh,Tcsh,Cisco,防火墙,,Cisco (Multiple Products) - Automated Tool,CVE-2003-0567,2003/7/22,,https://www.exploit-db.com/exploits/856,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/printer/ricoh/exploit-db-688.c,,exploit-db-688.c,exp/poc/exploit-db-688.c,C,Ricoh,打印机,,Ricoh Aficio 450/455 PCL 5e Printer - ICMP Denial of Service,,2004/12/15,,https://www.exploit-db.com/exploits/1153,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Nokia/exploit-db-856.c,,exploit-db-856.c,exp/poc/exploit-db-856.c,C,Grandstream,电话适配器,,Nokia Symbian 60 - 'BlueTooth Nickname' Remote Restart (2),CVE-2005-0681,2005/9/23,,https://www.exploit-db.com/exploits/1274,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Grandstream/exploit-db-1153.pl,,exploit-db-1153.pl,exp/poc/exploit-db-1153.pl,Perl,Nokia,电话适配器,,Grandstream Budge Tone 101/102 VOIP Phone - Denial of Service,CVE-2005-2581,2005/8/12,,https://www.exploit-db.com/exploits/1338,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/routers/Hasbani/exploit-db-1274.c,,exploit-db-1274.c,exp/poc/exploit-db-1274.c,C,Hasbani,路由设备,,Hasbani-WindWeb/2.0 - GET Remote Denial of Service,CVE-2005-3475,2005/10/27,,https://www.exploit-db.com/exploits/1411,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/firewall/cisco/exploit-db-1338.pl,,exploit-db-1338.pl,exp/poc/exploit-db-1338.pl,Perl,Cisco,防火墙,,Cisco PIX - Spoofed TCP SYN Packets Remote Denial of Service,CVE-2005-3774,2005/11/23,,https://www.exploit-db.com/exploits/1447,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-1411.pl,,exploit-db-1411.pl,exp/poc/exploit-db-1411.pl,Perl,Cisco,电话适配器,,Cisco IP Phone 7940 - Reboot (Denial of Service),CVE-2006-0179,2006/1/10,,https://www.exploit-db.com/exploits/1464,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-1447.c,,exploit-db-1447.c,exp/poc/exploit-db-1447.c,C,Cisco,路由设备,,Cisco Aironet Wireless Access Points - Memory Exhaustion ARP (Denial of Service),CVE-2006-0354,2006/1/25,,https://www.exploit-db.com/exploits/1473,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
